"Gene","Score"
"WDR11",1.33630059551338
"GADD45A",1.33629384293806
"SSH2",1.33604612124794
"ACTR6",1.33584845700654
"SPG11",1.33584659896484
"PFDN5",1.33578565257263
"ADAM10",1.33559475996243
"ESRRA",1.33549631650744
"STX10",1.33540834590305
"DAZAP1",1.33510726022865
"OGFOD1",1.33495220127322
"DNMT3A",1.33470743149836
"C17orf75",1.33470321459209
"TAF10",1.33469679267653
"TSPAN31",1.33449623947315
"ETV4",1.33444445239522
"ZNF121",1.33442960638401
"HSPG2",1.3343790378528
"FCER1G",1.3342710194147
"HMG20A",1.33425986913502
"AP1G2",1.33425002566576
"RHOB",1.33416759940907
"PRR14",1.33409488015102
"ANKRD13A",1.33377536906261
"SOX9",1.33362480968824
"P4HB",1.333595650288
"EIF2S3B",1.33359177589915
"ZNF845",1.33356744619817
"WIPF2",1.33344321759111
"AL136295.1",1.33340679019323
"TGFA",1.33320216587736
"FES",1.33306510323118
"ERP29",1.33303203464004
"CTDSPL2",1.33302836122166
"PRSS36",1.33268408099955
"FICD",1.33254482946656
"SNCG",1.33234886145561
"TEN1",1.33221783959921
"EIF1AD",1.33203534058061
"RNF126",1.33194500658133
"RAB4A",1.3316620542942
"MYBPH",1.33150709754155
"TMEM59",1.3314378415948
"SUGP1",1.3313200757892
"MTFR1L",1.33128403968088
"SAV1",1.33126236496332
"ZNF329",1.3311946215562
"ATXN7L3",1.330883176914
"UBL3",1.33075767631532
"AKTIP",1.3307134252672
"ANKRD13D",1.33068715780695
"PPP1R27",1.33028226785777
"HELZ",1.33024042780922
"R3HCC1L",1.33018342004484
"GALNT2",1.33013864872489
"TOMM20",1.33006331313259
"COL24A1",1.32994445040606
"EFNA4",1.32987780615534
"AC005832.4",1.32985048810229
"COX5A",1.32981169984888
"RFFL",1.32974504897447
"RASAL2",1.32957460817467
"ANAPC5",1.32957305491526
"RPL18",1.32957063257353
"YY1AP1",1.32952285734926
"AKAP10",1.32935824983782
"SGF29",1.32928379766642
"VEZT",1.3292704278523
"HMGN2",1.32908608205246
"CRY2",1.3290288378558
"DGLUCY",1.32902468053274
"AC011448.1",1.32895888288594
"WDR47",1.32890952369948
"LUZP1",1.3287419317699
"AC087721.2",1.32847302968109
"RPLP2",1.32831767543319
"AC010463.1",1.32820677635116
"PPA1",1.32819225380926
"MAGOH",1.32817711683525
"KDM2A",1.32811952737086
"MYH10",1.32803595702409
"CWF19L1",1.32796839923604
"MRI1",1.32795938806885
"AC138811.2",1.32790580992435
"STUB1",1.32745284871604
"ECD",1.32737051245494
"STIM1",1.3272987248029
"ZNF559-ZNF177",1.32725472915159
"LENG8",1.32710847508941
"UBB",1.32701489336276
"SPDYA",1.32699221253821
"MRPL48",1.32694217250648
"MEIOC",1.32690563464923
"NCAPH",1.32685344780746
"PLEKHM2",1.32678667286641
"ARHGAP17",1.32677402339198
"YES1",1.32671314868434
"DEPP1",1.32655797243385
"MCRIP2",1.32652667420862
"IL18",1.3260459866499
"RAD54L",1.32579306130358
"PHF23",1.3255858289602
"AUP1",1.32544396948687
"RAB3GAP2",1.32524177256839
"TAF15",1.32508508887948
"ZNF614",1.32501257316708
"SPINDOC",1.32496040659778
"MAP2K2",1.32490614627066
"TIMM17A",1.32473341436661
"ABCC2",1.32470397153413
"B3GALNT2",1.32453703964929
"INTS3",1.32449418196804
"OXLD1",1.32446452396586
"AURKB",1.32428619989065
"ABHD17A",1.32403880068348
"PAQR4",1.32395059379497
"RPS29",1.32394926266534
"SSH1",1.32387435398063
"AC138894.1",1.32381120793391
"KCNA3",1.32373737711761
"F5",1.32334944621326
"NUP107",1.32323087365823
"TEX46",1.32309735453385
"GPR37L1",1.32309735453385
"OMP",1.32309735453385
"CFAP54",1.32309735453385
"SMIM21",1.32309735453385
"GNG14",1.32309735453385
"UQCRFS1",1.32263488276228
"AC005943.1",1.32256655577372
"STN1",1.32252176709448
"FAM219B",1.32228242968651
"CHD1L",1.32225126201076
"XRCC1",1.32201075140805
"DGKH",1.32194708385979
"TMEM170A",1.32193817296407
"C17orf100",1.3219372836635
"WNK1",1.32179754080718
"MTOR",1.32168416840776
"SPPL3",1.32151695686992
"A1CF",1.32144900379838
"TMEM254",1.3212430140088
"RPRD2",1.32110803744358
"ARL17A",1.32110166286609
"TVP23C",1.32108286857522
"ARHGAP21",1.32078219722192
"FAAP20",1.32077478480127
"ADAMTSL4",1.32055169958294
"ORMDL2",1.32052920527334
"AKAP11",1.32046198269564
"MSANTD4",1.32040818720745
"THOC6",1.32024059123161
"A2M",1.32023992416334
"UQCR11",1.32008480466435
"AXIN1",1.32003614825463
"SRM",1.32003290498671
"BUB1B",1.32002647471973
"COQ9",1.31995501781683
"CTC1",1.31985515095704
"RYR3",1.319664524563
"CCDC32",1.31937558228343
"IL4I1",1.31936989775306
"RASSF8",1.31925310877236
"SFR1",1.31924668205302
"NSUN4",1.31897245104569
"DUOXA1",1.31887107959556
"C14orf119",1.31877880705275
"TAF4B",1.31841286514709
"UBC",1.31808890724161
"YJEFN3",1.31766548396993
"NMT2",1.31759957210601
"CTSD",1.31754806448927
"CIAO1",1.31739819156453
"PGAM5",1.31734524612154
"AC140504.1",1.31731392696969
"AL049779.1",1.31705421707616
"YAP1",1.31701737721621
"BAHD1",1.31693396475592
"SULT1A4",1.31690999497144
"SLC29A3",1.31690004173296
"P3R3URF-PIK3R3",1.31677882322407
"FCHO1",1.31672763262793
"SLC66A2",1.31665929229257
"TMEM127",1.31658104283752
"RPL4",1.31644882509678
"ARHGEF7",1.31627864805517
"CRB3",1.31624038896644
"WWP2",1.3162393201415
"CCDC59",1.31621815681321
"GMFB",1.31610982391437
"FOSL1",1.31601148774375
"C1QTNF1",1.31591352232256
"PCNX4",1.31582431956736
"PRPF8",1.31576437881992
"CNIH1",1.31563128671603
"LAMTOR5",1.31556516166805
"CAMK2N1",1.31552733102793
"DEPDC1",1.31550150830773
"EDRF1",1.31518480147124
"OGFOD3",1.31518468862743
"GALM",1.31515495785102
"COPA",1.31511649665079
"WDR35",1.31510268106409
"CCNB2",1.31498136821883
"EMC4",1.31496379640561
"HPS5",1.31457986468579
"SDE2",1.31457929529978
"C16orf72",1.31431406485228
"SIVA1",1.31395728297545
"DNA2",1.31388880800566
"WBP1L",1.31385040251649
"SLF2",1.31367922185978
"NPAT",1.31341468290546
"FAM76B",1.31339964752807
"ZNF771",1.31328917057188
"PPP2R5B",1.31319408877009
"PIGN",1.31315072322164
"TDRD3",1.3128233032743
"SPPL2A",1.31269806849868
"LMBR1L",1.31269339219978
"AGAP9",1.31268655931402
"PAPOLG",1.31268406995088
"POC1B-GALNT4",1.31265999625156
"RDH14",1.31255706867402
"UCK2",1.3125073013701
"ZCRB1",1.31228199401704
"APOA1",1.31222804187078
"ABHD13",1.31213501956692
"CAPN5",1.31203914331362
"WDR59",1.31198476130842
"AC008763.2",1.31190437885623
"USP48",1.31184476666432
"CAMKMT",1.31180938250291
"ANXA2",1.31180166168431
"CYBA",1.31152572910804
"KCTD10",1.31146975259181
"FOXK2",1.3114565095239
"SSBP3",1.31142213573545
"ZSCAN2",1.3114148007943
"NID1",1.31121561349463
"CINP",1.31117151355749
"PXN",1.31086406084403
"COX20",1.31064897745814
"NAGK",1.31057444115787
"AC118553.2",1.31032597817135
"MAP3K10",1.31026754619797
"IVD",1.31022782666467
"IER2",1.31012852282634
"MOB1A",1.31001639459073
"HS1BP3",1.30981949968279
"HEXIM2",1.30949712734022
"UCP2",1.30935071056383
"NDUFA13",1.3092090836861
"AC099850.2",1.30915608969894
"ZNF615",1.30913267786136
"LBX2",1.30898076896236
"ABCG5",1.30894785370313
"LCMT1",1.30893359224552
"LPIN2",1.30886163062226
"TCEA3",1.30884666917602
"MCAM",1.3087923173971
"HMBS",1.3086334018887
"VSIG10L",1.30845278391244
"BABAM1",1.3082707629946
"CLSTN1",1.3082577369423
"CFL1",1.30818545048786
"SLC7A6OS",1.30814824426389
"CDNF",1.30810460748192
"UBQLN4",1.30803138734868
"CADM4",1.30757432987244
"PHETA1",1.30732670260651
"MFN2",1.30725591351728
"TMEM208",1.3072000731891
"DUSP16",1.30703838074957
"CHMP4A",1.3069980328716
"MYL6B",1.30699501256545
"PARK7",1.30692497792857
"GIP",1.3066186529617
"PKM",1.30649754888661
"AP2A2",1.30646497020671
"BMERB1",1.3061756700323
"RAB1B",1.30616272198961
"PLEKHB1",1.30599617084679
"NUTM2E",1.30573618911404
"GGA2",1.30542941657757
"ZNF112",1.30540363408222
"RNF111",1.30530554456808
"B4GALNT2",1.3051313513651
"PRPF38A",1.30500755839344
"RPLP1",1.3048195452961
"SAT2",1.30464643244047
"PEAK1",1.30454858312432
"SH2D3A",1.30452650013827
"RHOBTB1",1.30448638372433
"CTNNBIP1",1.30445662408269
"WDR26",1.30436676923945
"NEK7",1.30432123308277
"MYO1C",1.30408733846569
"TPGS2",1.30406991086748
"CACNA1H",1.30399376087811
"KLC2",1.30383303225882
"DDX28",1.30380757180516
"PHC2",1.30372424969761
"ARL6IP4",1.30362086955403
"SLC12A6",1.30352520909019
"TTC19",1.3035196327122
"NOMO1",1.30351220027477
"TXNDC9",1.30335576190437
"NCKAP5L",1.30333566625905
"MAP2K3",1.30315225209732
"ATF6",1.30306481448249
"TNKS2",1.30301499883423
"KRT2",1.30285789212665
"RCN2",1.30285593484512
"C1orf50",1.30220417674839
"MRPL17",1.30210367173516
"IDH2",1.30194840197472
"CCDC97",1.30194198431172
"SPTBN1",1.30190851315195
"BET1L",1.30179113048461
"MEGF8",1.30171187036082
"CERS3",1.3017057085349
"LRRC37B",1.3015508697762
"C12orf29",1.30149731816585
"BTBD7",1.3013985867937
"ZNF609",1.30120662108456
"NAPA",1.30088486804111
"RPL27",1.30085174564071
"NKIRAS2",1.3007954940396
"MRPL21",1.30077199196433
"C16orf95",1.30060474988645
"TRIM47",1.30059469393511
"VPS33A",1.30030636019054
"AP003108.2",1.30025883726453
"EMC8",1.30020250125546
"LPO",1.29994510836626
"KHNYN",1.2999185609927
"ERCC2",1.29965899738553
"ELP5",1.29962954597785
"ETFRF1",1.29926126670404
"KXD1",1.29909318532234
"OSGIN1",1.29903545724064
"SLC16A3",1.29899529427897
"AMPD2",1.29883720274603
"THAP8",1.2988139247697
"RPL13A",1.2982895722137
"EIF4B",1.29804450352865
"TK2",1.29803660966286
"SMAD2",1.29801385973699
"ZBTB44",1.29791209174122
"DNAJB12",1.29786120081385
"ZNF219",1.29784118326441
"IFT140",1.29768242978837
"SLC30A7",1.29757379686882
"NR1I3",1.29749905708236
"SDHD",1.29743307201509
"TMEM259",1.29741953846204
"SLC38A6",1.29740728933244
"PRPSAP2",1.29739333316637
"SLC25A33",1.29720707789786
"CLN3",1.29711950995641
"SEC11A",1.29696943728581
"GNPAT",1.29694316315206
"ZNRD2",1.29679720557135
"POLR2L",1.29658116946614
"UBE2J2",1.29637107344371
"BCAT1",1.29635525195488
"PIAS3",1.29618501847385
"UQCRH",1.29614508379354
"TTYH2",1.29600661615637
"CLPP",1.29600324791836
"SRPRA",1.29596719592653
"TRIM25",1.29573658773186
"TIPRL",1.29564644616152
"CALM3",1.29563585792202
"PIK3C2B",1.29560343413114
"PABPC3",1.29558675930488
"TRIM8",1.29557618494261
"C8A",1.2955585861059
"ZNF891",1.29549599300699
"IL6R",1.29532874024458
"MSTO1",1.29521916265756
"FAM160B1",1.29514524596338
"SUOX",1.29502784466721
"ANPEP",1.29498288840528
"RCAN3",1.29496461623808
"RAP2A",1.29480580911028
"FAH",1.29479138403103
"ZNF8",1.29472159630024
"ZNF628",1.29461963751638
"ARNT",1.29445799342224
"KLHL12",1.29439034945282
"PDE3B",1.29438494617056
"CHRNB4",1.2943801030109
"UBALD2",1.29420046737693
"ATP5IF1",1.29419463926933
"RGL3",1.29406606875634
"TMEM106C",1.2940277352893
"ZBTB45",1.29389028634827
"SIRT1",1.29372472364793
"AQR",1.29368720035133
"EEF1AKMT1",1.29320358074017
"SLC6A9",1.29320221788758
"CYB5D1",1.29299894865522
"RBL2",1.29298892746453
"AC005258.1",1.29263755389618
"NFRKB",1.29257140808319
"ZSWIM7",1.29185262389918
"CASP4",1.29182199548612
"UBE4B",1.29165568620123
"LSM12",1.29147877608756
"ARHGAP27",1.29136874341599
"AC015688.4",1.29132290435865
"CAPNS1",1.29131874940981
"GEN1",1.29124025834236
"NECAP1",1.29114336737288
"RPS19",1.29100514928826
"DRAP1",1.29062088162708
"CDKN1B",1.29055777911954
"SCRN2",1.29052750028114
"ITGAE",1.29052184262002
"CFL2",1.29045853166597
"RPS11",1.29043457673424
"GPSM2",1.2903906274905
"POLR2A",1.29031642382797
"DNAJC27",1.29031012127913
"GALNT4",1.29018021588791
"SLC39A6",1.29011209750445
"ABI1",1.28970035988194
"ABLIM1",1.28960752816063
"PZP",1.28949573469257
"RPL38",1.28948590703685
"MTMR4",1.28935610205415
"SPTLC2",1.28928881457996
"GPRC5C",1.28925203558177
"CHMP2A",1.28924560270718
"ORMDL3",1.28923468801131
"GOLGA6L9",1.28901914980296
"PDCD4",1.28894254893007
"MTMR10",1.28893788793631
"AQP11",1.28871184247274
"PYROXD1",1.2886843289253
"BOLA3",1.2885802793575
"CNNM3",1.28848316368256
"ZFAND6",1.28846522196881
"UBL5",1.28830980463122
"TTC7A",1.28809027666585
"VPS33B",1.28805016667175
"DNAJC3",1.28793849103408
"FKBP11",1.28787074526481
"ACACB",1.28754808367724
"CEP57",1.28752585799322
"AUNIP",1.28742638595822
"RBM14-RBM4",1.28735523963358
"ZNF865",1.28721882585921
"MEF2A",1.28719851689
"TSPAN10",1.28719414774788
"ACOT2",1.28693742904006
"DIAPH3",1.28684889801229
"AC018362.3",1.28684249829596
"INTS14",1.28634863868088
"PIK3C3",1.28630709555908
"ENKD1",1.28622219692838
"KANK2",1.28616676555653
"CSRP1",1.28615855205742
"EFNB2",1.28604474118117
"FAM214A",1.28586499809198
"S100A10",1.28541502172847
"FADS1",1.28530910608819
"CSKMT",1.28530852757835
"TAFA2",1.2851815290544
"PDPK1",1.28506399295271
"PARN",1.28506230202737
"INF2",1.28497698773451
"DCDC2B",1.28484170691435
"STARD9",1.28457338955855
"UROD",1.28443674315021
"GATD1",1.28435573500703
"TAF13",1.28433598326602
"MPHOSPH9",1.28400611571592
"GBA",1.28391106684071
"SARS1",1.28379500257398
"ZNF605",1.28375703026356
"ANKFY1",1.28340747080227
"SH3GLB1",1.28329441584708
"TMEM87A",1.28325514225159
"EDC4",1.2831366352465
"JMJD7",1.28313224030926
"ARNTL",1.28283984283403
"SMURF2",1.28282745516862
"OTX1",1.28281764910885
"ZNF71",1.28279282890695
"DCAF5",1.2824845211855
"GLUD1",1.2824278970863
"ZNF526",1.28231412498166
"TAGLN",1.28227268761625
"PROZ",1.28225400404831
"ZIM2",1.28208543525215
"FAM107B",1.28198565041219
"L3HYPDH",1.28177973048965
"AC091167.2",1.2817284584165
"GDAP2",1.2817235506998
"APIP",1.28166531869257
"UBXN11",1.28151474986857
"TIAF1",1.28150626617369
"INAFM2",1.28143614911615
"AC098484.3",1.2811912368117
"CACNB3",1.28117830732397
"TTC32",1.28115805564622
"AC006486.1",1.281152039049
"SLC25A28",1.28111790402009
"SLC38A7",1.28106258126043
"SH3BGRL3",1.28095981311393
"RPS24",1.28092221674924
"CLMN",1.28082374388957
"DPEP2",1.28080832698589
"DPP8",1.28078396010787
"DNAL1",1.28072781221675
"GAA",1.28069211977594
"RFNG",1.2806491955349
"CCDC6",1.28061838743806
"CATSPERZ",1.28055865356726
"PHYHIPL",1.28055666838901
"SPRY2",1.28042864020042
"JCAD",1.28040817779891
"EIF3F",1.27992507878294
"SDHAF2",1.27989798734602
"CKAP4",1.27989673724276
"TYSND1",1.27968807888301
"ARV1",1.27967863287535
"PKD2L1",1.27965157854318
"CYP4F3",1.27959501766617
"RIT1",1.27950680752186
"ACSM2A",1.27948403169405
"CDK18",1.27946890118268
"COX6A1",1.27946699604042
"SEMA4G",1.27944762903472
"FKBP10",1.27941730198896
"MOK",1.27923757190059
"ELK4",1.27895425450047
"ANKRD36B",1.27894052393883
"AIFM2",1.27887221253816
"UNG",1.27878934208964
"YARS1",1.27854197954655
"TSNAX-DISC1",1.2785062975814
"YIF1B",1.2784260868452
"GIT2",1.27830437068943
"DUSP14",1.27822113082334
"SFXN4",1.27803087406779
"MLF2",1.27797919889302
"RAD9A",1.27793439302377
"ZMIZ1",1.27787436401121
"SAAL1",1.27784241496278
"LITAF",1.27773013584873
"MED13",1.27750616641914
"OAZ2",1.27726959861359
"CYB5A",1.27720941965741
"MAP1LC3B",1.27707509522166
"CHPT1",1.27706678147148
"RPAIN",1.27694539191806
"ZNF254",1.27677597063626
"NFU1",1.27657435442429
"MOB3A",1.27648690737682
"GNPTAB",1.27627380488563
"ZNF776",1.27619902003748
"FAM216A",1.27600936642658
"CENPA",1.2757408816484
"AEN",1.2757073656762
"ZNF285",1.27565313589898
"FTH1",1.27553096624468
"XCL2",1.27548963765783
"MARCHF5",1.27540611866468
"PSG11",1.27533878606392
"ING4",1.2752983574047
"ANO6",1.27529673355955
"DHPS",1.27516760815197
"SLC43A1",1.27507148934021
"SEC16B",1.27492900180364
"HCN4",1.27478783203899
"GALE",1.27462263674564
"SBK2",1.27452159436923
"PPCDC",1.27441224364338
"PWP1",1.2744115546774
"TXNRD1",1.2742804255505
"GON4L",1.27415132802444
"RPL23A",1.27414622571138
"GPR108",1.27413980268707
"RPL27A",1.27411222325931
"NPHP4",1.27405144821645
"HARBI1",1.27398265136309
"CHCHD1",1.27361325559939
"ARL2BP",1.27353782020609
"AC068580.4",1.27345317063831
"CYP1B1",1.27334531868034
"BCL2L2",1.27317297350272
"DMAP1",1.27311979599358
"TMEM138",1.27309736799365
"CHRNA5",1.27301841053975
"WASF3",1.27293056515671
"MTPAP",1.27290012416307
"RNF214",1.27281426400104
"C14orf39",1.27281399654713
"HADHB",1.27258949558508
"CCND1",1.27256200061853
"FCGRT",1.27230017249165
"ZFHX3",1.27221179743628
"RBM4",1.27217636375266
"APOA2",1.27217333834723
"DEDD2",1.27205538995983
"HEATR6",1.27187854418343
"ZW10",1.27128202168407
"ADPRM",1.27125374456486
"ZSCAN32",1.27116246716662
"SMAD9",1.27115391291226
"STAT5B",1.27111324259565
"SCYL1",1.27042618597861
"PHLPP1",1.27037201268068
"SELENON",1.27024528315155
"ANKRD9",1.26996611069483
"FSTL3",1.26995698835041
"CFDP1",1.26982582417402
"NF1",1.26960237258036
"NBPF19",1.26959586584077
"CTRL",1.26932963979875
"RPS17",1.26928150816085
"SEZ6L2",1.26923932138696
"SPNS1",1.26918698448512
"MPV17",1.26917007342331
"TTC36",1.26915115506522
"EXO1",1.26909712313754
"CDC42BPB",1.26905327321867
"KRTCAP2",1.26899495492464
"AC092073.1",1.26866956821803
"ELMOD3",1.26866933240248
"TPCN1",1.26862754518377
"PSME1",1.26846380159279
"SLC47A1",1.26844982942847
"PPIP5K1",1.26803579420191
"TSR3",1.26763400872719
"MAX",1.26757759222679
"ABCC4",1.26755867135943
"SPHK2",1.2673699988561
"NUP160",1.26714238018258
"OAS3",1.26697791638157
"AC245033.1",1.26681038507883
"FADS3",1.26675657638052
"F3",1.26652852550472
"KHK",1.26623611898812
"PRKAB2",1.26618475003017
"ECHDC2",1.26600938508828
"RNF187",1.26597297482295
"DISC1",1.26568731771647
"AC011479.1",1.26563513176473
"PITPNA",1.26561551317461
"RPUSD4",1.26559852843994
"EMC1",1.26541155555388
"HPD",1.26521927214228
"TMEM147",1.26497799400194
"CCNK",1.26491690455816
"C1orf198",1.26458630036953
"METRN",1.2644745433876
"TGDS",1.2643883279719
"RITA1",1.26398389172552
"ARL5B",1.26395582109919
"METTL15",1.26375559178102
"ZNF587",1.263596156686
"AP000812.5",1.26347826813474
"PIGQ",1.26320640163703
"GOLGA8B",1.26296778090553
"GON7",1.26277067203355
"FRMD8",1.26274149134255
"ACSS3",1.26238232690242
"TMEM69",1.26220667710392
"CORO2B",1.26210194236413
"EPB41",1.2618901435561
"MPDU1",1.2616107503591
"PKN1",1.26136734306063
"HIF1AN",1.26131488188218
"RPL36",1.26130976160097
"COPRS",1.26098802343327
"DYNLL1",1.26096876379477
"NPIPA2",1.26090492469343
"C1orf115",1.26072534577336
"NECTIN4",1.26072361665985
"PRDX2",1.26050829926702
"NAA38",1.26043045934564
"SLC36A4",1.26035548417383
"C1D",1.26008104496479
"ERLEC1",1.26008089597518
"CAMK2G",1.25970225329296
"PHYH",1.25955917320645
"KAT6B",1.25918934148365
"CASKIN2",1.25917448657989
"IGFBP4",1.25909386067106
"ATP5MC1",1.25890278198864
"PPCS",1.2588437623274
"CAPN12",1.25866844445159
"PYGL",1.25863201710418
"MAP3K3",1.25857311000644
"TSPAN8",1.25856642044573
"IER5",1.25851644911735
"PEX11B",1.25817945102502
"ZNF875",1.25806607207967
"C19orf33",1.25792713846787
"LDLRAD2",1.25792705382417
"ARPP19",1.25755891755032
"TK1",1.25714500230318
"ATP8B1",1.2571276852794
"TLE3",1.25707197480562
"DNAJA3",1.25675886372151
"KDM4D",1.25675835288894
"TENM4",1.25668844362159
"AC013489.1",1.25662068372908
"TNFRSF1B",1.25648417551831
"KCNA2",1.25648417551831
"ATP1A4",1.25648417551831
"CYP26C1",1.25648417551831
"RASSF10",1.25648417551831
"CABP4",1.25648417551831
"B3GNT6",1.25648417551831
"RDH16",1.25648417551831
"RGS6",1.25648417551831
"PRM2",1.25648417551831
"SCNN1B",1.25648417551831
"NECAB2",1.25648417551831
"DACT3",1.25648417551831
"AC018755.2",1.25648417551831
"BCL11A",1.25648417551831
"METTL11B",1.25648417551831
"MAP3K21",1.25648417551831
"ELOVL3",1.25648417551831
"OLR1",1.25648417551831
"AVPR1A",1.25648417551831
"DTX1",1.25648417551831
"MTUS2",1.25648417551831
"SLC4A1",1.25648417551831
"MPO",1.25648417551831
"AC113554.1",1.25648417551831
"IFNL2",1.25648417551831
"NTF4",1.25648417551831
"KLK2",1.25648417551831
"LILRB1",1.25648417551831
"KCNS3",1.25648417551831
"RPS8",1.2562692009262
"INO80E",1.25607453959791
"IL15RA",1.25601148428341
"RERE",1.25566687534055
"DDOST",1.25560609876869
"STK24",1.25547213315383
"LETMD1",1.25527166785648
"CRTC3",1.25523226610356
"PI4K2A",1.25510161734829
"SPRYD3",1.2550011653534
"SMIM12",1.25464886015287
"MRPS14",1.2545427972133
"MTMR2",1.25451262773604
"IMMP1L",1.25442052615948
"UBXN6",1.25428807654118
"DENND4B",1.25405392238211
"BLOC1S3",1.25383066045387
"CHML",1.25377163623894
"SGTA",1.25350359116787
"ATMIN",1.25339477990945
"CAPN9",1.25334438920303
"JMJD7-PLA2G4B",1.25316815498874
"NOP10",1.25315765403537
"RNASEK-C17orf49",1.25312485557163
"DENND5B",1.25310454514359
"B4GALT3",1.2530514050702
"CFAP53",1.2530006604612
"OAF",1.25297371892131
"ZNF652",1.25293053583672
"GMPR2",1.25274387206798
"CCNY",1.25253674444798
"MT1E",1.25252426877601
"TICAM1",1.25247074843066
"CORO7-PAM16",1.25233014903982
"LSM10",1.25232055141215
"AC010547.4",1.25220563741074
"THRSP",1.25200489489935
"CEP164",1.25178198688029
"YRDC",1.25154096640511
"GSE1",1.25140143839459
"RILPL2",1.25139524469231
"RIOX1",1.25135387965646
"SLC8A2",1.25135316344188
"DFFA",1.25127451369431
"ARL8A",1.2512513560711
"OMA1",1.25104725870893
"PCGF2",1.25091189675232
"KIF11",1.25071912037442
"ARL2",1.25071224453161
"ARHGEF12",1.25065589716925
"JSRP1",1.25047729844423
"COPZ1",1.25038183417574
"SPATA2L",1.25036503569042
"E2F6",1.25035266230171
"AC243547.3",1.25008176664359
"SNX11",1.24995999970367
"LEPR",1.24978420140748
"RGL1",1.24958854032006
"RAB3D",1.24946071572365
"HP1BP3",1.24932795545099
"SMYD5",1.24923597637454
"MOCOS",1.2487506928619
"IFITM2",1.24873255166403
"ALDH18A1",1.24869792599019
"FAM110C",1.24859016607748
"EPAS1",1.24846438300793
"ATPAF2",1.24839854394344
"NUMB",1.248241176564
"ALPK3",1.24812682119844
"STARD3",1.24773433737855
"NRBF2",1.24767346148371
"TMEM205",1.24762917962981
"KIF2C",1.2476121580776
"FAF1",1.24760024029601
"NADSYN1",1.24732934487487
"SNRPN",1.24719462894077
"UBE2Q2",1.24716568481442
"TLN2",1.24713400577619
"OXA1L",1.24712685829948
"IFNLR1",1.24707995826457
"PPL",1.2468601819006
"MAPKAPK2",1.24673502333665
"PALM",1.24665874234934
"NIN",1.24656524615474
"MIA2",1.24652511801004
"MYOM3",1.24612708118752
"BBS2",1.2461194724773
"SLC35B1",1.24603935538984
"GLG1",1.24597274016827
"AACS",1.24596003351554
"LRTOMT",1.2459444533681
"NUDT21",1.24581609292824
"SMAD7",1.24557635460546
"MPP7",1.24555516999564
"SUGP2",1.24539139949605
"MTARC2",1.24534871381187
"CENPS",1.24525803360923
"TMTC3",1.2451289456145
"WDR73",1.24506248515883
"TMEM222",1.24500508772844
"MON2",1.24444921617899
"CACNA2D4",1.24413794480207
"CARHSP1",1.24413721938977
"SERPINA5",1.24409753114279
"ACOT11",1.24406370414661
"BATF",1.24402136514287
"IARS2",1.24393461570345
"NT5C3B",1.24391766035742
"CENPS-CORT",1.24384860262399
"RPS3",1.24366068116945
"GPHN",1.24365361407599
"SLC5A2",1.24361483911889
"TSPAN14",1.24344464629391
"ATG2A",1.24334487507354
"ALKBH5",1.24326389314116
"COQ7",1.24256041017014
"OST4",1.24246523048941
"ZNF799",1.24242326305142
"H3-3A",1.24221514820437
"FOXJ3",1.24205713532153
"KIAA1549L",1.24197383464375
"BEST1",1.24184270446185
"AP2B1",1.2416641708828
"SERF2",1.24160027021412
"C2orf15",1.24134496159442
"CDCA5",1.24108891497338
"AIP",1.24093134454295
"GSKIP",1.24090461273099
"CAMKK2",1.2408404574763
"PCNX1",1.24081828657782
"EAPP",1.24056149470086
"SRBD1",1.24054471508876
"KIF5A",1.24051964726042
"MRPL53",1.24036336565345
"CLDND2",1.2402626016024
"RALGAPA1",1.24015892811675
"PCBD1",1.24014794442811
"DOCK7",1.24011611277003
"ZNF574",1.23916071571233
"RNF207",1.23914739748725
"SOX5",1.23909187981685
"LACC1",1.23908434735621
"GCN1",1.23897444183576
"USP3",1.23896615927102
"ZNF284",1.23894926451899
"ACP1",1.23858065461601
"FAM98C",1.23848134748517
"ASGR1",1.2382341534285
"ZNF268",1.2382278524024
"AL133352.1",1.23813290316327
"PAAF1",1.23811409762742
"SNRPG",1.23808080568111
"NOS1AP",1.2380392166107
"GPT2",1.23769597259013
"RNPC3",1.23763971297776
"BABAM2",1.2373133108598
"TANGO6",1.23728062850735
"CTXN1",1.23714621215511
"FAM102B",1.23711076216538
"FBXO46",1.2370984915531
"SNURF",1.23704854760711
"CD151",1.23677770322023
"UBIAD1",1.2363334170886
"TMSB10",1.23611149677568
"FANCL",1.23596489442299
"ZBTB4",1.23584384922573
"TMEM214",1.23577373659073
"CDRT4",1.23567112675831
"SCYL3",1.2356122299376
"NCAPD2",1.23548220001538
"ATP5MC2",1.23527624542086
"SLC38A2",1.2349920554686
"TRIAP1",1.23492543373442
"KCTD14",1.23492065459214
"EVI5L",1.23466372502163
"PET100",1.23439177700378
"ATRAID",1.23433001463812
"SYNRG",1.23417631365394
"MNT",1.23391245104173
"MDK",1.23386214438063
"ZNF443",1.2337618129597
"DYSF",1.23372435336635
"SDCCAG8",1.23357202456736
"SUFU",1.23356567755943
"RGS10",1.23337654772435
"NOP53",1.2329496880405
"ESPL1",1.23292535267468
"ASPHD1",1.23289036286524
"RPL11",1.232836233641
"XPNPEP1",1.23241196322431
"TPI1",1.2320672203621
